Name,Country,lat,lng,Average_Score,Num_of_Reviews,total_stay_duration,business_trips,couples_stay,pet_stay,family_with_older_stays,family_with_younger_stays,solo_stays,group_stays,resident_stays,positive_minus_negative_word_count,Complains_Breakfast,Complains_Price,Positives_Clean,Positives_Location,Avg_Stay_Duration,Businesses_100m,Businesses_1km,Businesses_5km
The Park Grand London Paddington, United Kingdom ,51.5142184,-0.1809032,7.7,1770,4057,0.2,0.400564971751412,0.000564971751412429,0.0632768361581921,0.127118644067797,0.288700564971751,0.118079096045198,0.557627118644068,-11443,0.0649717514124294,0.0186440677966102,0.142937853107345,0.287005649717514,2.29209039548023,14,838,14200
The Park Tower Knightsbridge a Luxury Collection Hotel, United Kingdom ,51.5014191,-0.1625805,8.2,275,1124,0.101818181818182,0.28,0.00363636363636364,0.0654545454545455,0.221818181818182,0.250909090909091,0.174545454545455,0.210909090909091,-2142,0.0509090909090909,0.0581818181818182,0.08,0.465454545454545,4.08727272727273,28,953,19100
The Pelham Starhotels Collezione, United Kingdom ,51.4943935,-0.1750169,8.6,277,731,0.180505415162455,0.375451263537906,0,0.122743682310469,0.144404332129964,0.23826714801444,0.11913357400722,0.314079422382672,-724,0.104693140794224,0.0288808664259928,0.0722021660649819,0.393501805054152,2.63898916967509,58,787,16100
The Piccadilly London West End, United Kingdom ,51.5121957,-0.1318384,9,1125,2056,0.149333333333333,0.561777777777778,0.00177777777777778,0.0391111111111111,0.0746666666666667,0.24,0.0835555555555555,0.652444444444444,9950,0.0782222222222222,0.0231111111111111,0.128888888888889,0.437333333333333,1.82755555555556,226,5200,20700
The Pillar Hotel, United Kingdom ,51.583236,-0.216868,8.6,101,191,0.267326732673267,0.544554455445545,0,0.0099009900990099,0.0792079207920792,0.316831683168317,0.0495049504950495,0.663366336633663,-817,0.118811881188119,0.0297029702970297,0.227722772277228,0.118811881188119,1.89108910891089,1,117,4100
The Portobello Hotel, United Kingdom ,51.512257,-0.2034244,8.9,99,195,0.151515151515152,0.616161616161616,0,0.0505050505050505,0.0404040404040404,0.252525252525253,0.0404040404040404,0.535353535353535,967,0.131313131313131,0.0303030303030303,0.0202020202020202,0.282828282828283,1.96969696969697,17,934,9000
The Premier Notting Hill, United Kingdom ,51.5127453,-0.1926437,7.3,967,2289,0.250258531540848,0.368148914167528,0.00103412616339193,0.0361944157187177,0.078593588417787,0.413650465356774,0.0982419855222337,0.508790072388831,-12356,0.0910031023784902,0.0124095139607032,0.180972078593588,0.372285418821096,2.36711478800414,15,1100,10700
The Principal London, United Kingdom ,51.5226217,-0.1251602,8,1425,3001,0.214736842105263,0.475087719298246,0.000701754385964912,0.0982456140350877,0.0224561403508772,0.298947368421053,0.103859649122807,0.670175438596491,-6328,0.0842105263157895,0.0231578947368421,0.072280701754386,0.436491228070175,2.1059649122807,19,3800,21100
The Queens Gate Hotel, United Kingdom ,51.4981225,-0.1799693,8.2,1103,2181,0.101541251133273,0.449682683590209,0,0.0825022665457842,0.126926563916591,0.153218495013599,0.183136899365367,0.678150498640072,-1622,0.130553037171351,0.0299184043517679,0.13599274705349,0.443336355394379,1.97733454215775,7,818,14800
The RE London Shoreditch, United Kingdom ,51.531979,-0.061598,7.8,893,1714,0.267637178051512,0.474804031354983,0.00447928331466965,0.019036954087346,0.0582306830907055,0.326987681970885,0.115341545352744,0.725643896976484,-6417,0.0851063829787234,0.0268756998880179,0.212765957446809,0.206047032474804,1.91937290033595,4,758,10600
The Rembrandt, United Kingdom ,51.4959227,-0.1702917,8.5,712,1807,0.120786516853933,0.544943820224719,0.00280898876404494,0.0646067415730337,0.11938202247191,0.171348314606742,0.0997191011235955,0.566011235955056,678,0.140449438202247,0.023876404494382,0.11376404494382,0.431179775280899,2.53792134831461,6,828,17500
The Ring Vienna s Casual Luxury Hotel, Austria ,48.2017091,16.3710205,9,210,626,0.104761904761905,0.580952380952381,0.00476190476190476,0.0380952380952381,0.123809523809524,0.2,0.0571428571428571,0.019047619047619,485,0.166666666666667,0.0380952380952381,0.0952380952380952,0.533333333333333,2.98095238095238,40,2700,10300
The Ritz Carlton Vienna, Austria ,48.2022742,16.3762615,8.9,120,367,0.141666666666667,0.541666666666667,0.0166666666666667,0.0666666666666667,0.158333333333333,0.158333333333333,0.075,0.00833333333333333,-185,0.1,0.0416666666666667,0.075,0.2,3.05833333333333,22,2300,10100
The Ritz London, United Kingdom ,51.5069446,-0.1415776,9.3,406,756,0.0738916256157636,0.608374384236453,0,0.061576354679803,0.110837438423645,0.133004926108374,0.0862068965517241,0.716748768472906,2695,0.0566502463054187,0.0221674876847291,0.0295566502463054,0.0985221674876847,1.86206896551724,31,4000,20100
The Rockwell, United Kingdom ,51.4948059,-0.1926525,8.6,552,1265,0.244565217391304,0.394927536231884,0.00181159420289855,0.0181159420289855,0.0760869565217391,0.46195652173913,0.0471014492753623,0.452898550724638,1201,0.0815217391304348,0.0144927536231884,0.199275362318841,0.297101449275362,2.29166666666667,13,888,10700
The Rookery, United Kingdom ,51.520171,-0.102463,9.1,261,452,0.28735632183908,0.555555555555556,0.00383141762452107,0.0306513409961686,0.0459770114942529,0.318007662835249,0.0498084291187739,0.647509578544061,1942,0.0842911877394636,0.0114942528735632,0.0421455938697318,0.245210727969349,1.73180076628352,37,1800,21100
The Royal Horseguards, United Kingdom ,51.5054185,-0.1241499,8.9,974,1941,0.120123203285421,0.694045174537988,0,0.0431211498973306,0.0462012320328542,0.139630390143737,0.0770020533880904,0.675564681724846,1387,0.118069815195072,0.0349075975359343,0.0811088295687885,0.437371663244353,1.99281314168378,9,3700,21200
The Royal Park Hotel, United Kingdom ,51.5142054,-0.1766098,8.7,146,318,0.143835616438356,0.595890410958904,0.0205479452054795,0.0273972602739726,0.0753424657534247,0.219178082191781,0.0821917808219178,0.376712328767123,405,0.123287671232877,0.0273972602739726,0.13013698630137,0.315068493150685,2.17808219178082,29,661,15500
The Savoy, United Kingdom ,51.5111922,-0.1194006,9.4,540,911,0.0722222222222222,0.701851851851852,0,0.0333333333333333,0.107407407407407,0.0925925925925926,0.062962962962963,0.794444444444444,2397,0.0685185185185185,0.0351851851851852,0.0259259259259259,0.118518518518519,1.68703703703704,252,3200,21700
The Soho Hotel, United Kingdom ,51.5139805,-0.1337948,9.5,157,328,0.152866242038217,0.681528662420382,0.00636942675159236,0.0318471337579618,0.0636942675159236,0.146496815286624,0.0764331210191083,0.573248407643312,1548,0.0509554140127389,0.0445859872611465,0.0636942675159236,0.229299363057325,2.08917197452229,102,5200,20500
The Square Milano Duomo, Italy ,45.4608604,9.1890215,9,899,2122,0.144605116796441,0.515016685205784,0.00444938820912125,0.0845383759733037,0.109010011123471,0.1412680756396,0.14238042269188,0.00778642936596218,6396,0.053392658509455,0.0133481646273637,0.199110122358176,0.468298109010011,2.36040044493882,33,2100,10800
The Stafford London, United Kingdom ,51.5059087,-0.1403795,9.1,200,457,0.195,0.54,0.005,0.03,0.13,0.245,0.055,0.505,35,0.09,0.035,0.03,0.26,2.285,20,4200,20200
The Student Hotel Amsterdam City, Netherland ,52.3546649,4.9131641,8.7,1576,4524,0.128172588832487,0.477157360406091,0.000634517766497462,0.0228426395939086,0.0348984771573604,0.284263959390863,0.173223350253807,0,11092,0.0939086294416244,0.0380710659898477,0.188451776649746,0.206218274111675,2.87055837563452,6,528,8800
The Sumner Hotel, United Kingdom ,51.5152892,-0.160898,8.5,266,592,0.24812030075188,0.398496240601504,0,0.0601503759398496,0.0902255639097744,0.255639097744361,0.191729323308271,0.462406015037594,790,0.176691729323308,0.0075187969924812,0.225563909774436,0.469924812030075,2.22556390977444,39,1100,19100
The Tophams Hotel, United Kingdom ,51.4957436,-0.1477528,6.6,180,320,0.366666666666667,0.405555555555556,0.00555555555555556,0.05,0.0722222222222222,0.333333333333333,0.133333333333333,0.616666666666667,-3263,0.1,0.0166666666666667,0.0833333333333333,0.538888888888889,1.77777777777778,24,1100,20100
The Toren, Netherland ,52.3758754,4.8859642,9.4,400,1057,0.0825,0.635,0.0075,0.0575,0.0625,0.1475,0.095,0,6480,0.0325,0.015,0.04,0.31,2.6425,8,2900,9400
The Tower A Guoman Hotel, United Kingdom ,51.5064721,-0.0716893,8.6,1828,2802,0.12089715536105,0.615426695842451,0.000547045951859956,0.0382932166301969,0.0694748358862144,0.144420131291028,0.12964989059081,0.845185995623632,-1714,0.0979212253829322,0.0131291028446389,0.0864332603938731,0.410831509846827,1.5328227571116,13,1200,12000
The Trafalgar Hilton, United Kingdom ,51.507374,-0.129135,8.1,363,668,0.137741046831956,0.606060606060606,0,0.0606060606060606,0.0909090909090909,0.146005509641873,0.09366391184573,0.713498622589532,-3064,0.143250688705234,0.0385674931129477,0.0440771349862259,0.539944903581267,1.84022038567493,21,4800,20600
The Victoria, United Kingdom ,51.4611219,-0.2756216,8.3,162,249,0.141975308641975,0.604938271604938,0,0.0432098765432099,0.0679012345679012,0.185185185185185,0.0987654320987654,0.790123456790123,-765,0.246913580246914,0.0246913580246914,0.12962962962963,0.228395061728395,1.53703703703704,1,52,3400
The Waldorf Hilton, United Kingdom ,51.5131979,-0.1174504,8.4,800,1262,0.0825,0.585,0.0025,0.06875,0.13625,0.095,0.115,0.85125,-6689,0.17625,0.03,0.06,0.33875,1.5775,20,2700,21900
The Wellesley Knightsbridge a Luxury Collection Hotel London, United Kingdom ,51.502485,-0.1539265,9,77,232,0.12987012987013,0.532467532467532,0,0.0909090909090909,0.155844155844156,0.181818181818182,0.025974025974026,0.350649350649351,-44,0.038961038961039,0.025974025974026,0.051948051948052,0.285714285714286,3.01298701298701,4,1500,19700
The Westbourne Hyde Park, United Kingdom ,51.5131074,-0.1778707,8.9,275,730,0.2,0.381818181818182,0,0.00363636363636364,0.272727272727273,0.229090909090909,0.112727272727273,0.44,958,0.0727272727272727,0.00363636363636364,0.298181818181818,0.298181818181818,2.65454545454545,28,683,15200
The Westbridge Hotel, United Kingdom ,51.5373904,-0.0023367,9,588,943,0.178571428571429,0.581632653061224,0,0.0289115646258503,0.0595238095238095,0.236394557823129,0.0884353741496599,0.801020408163265,3424,0.0493197278911565,0.0119047619047619,0.222789115646259,0.188775510204082,1.60374149659864,4,317,3500
The Westbury A Luxury Collection Hotel Mayfair London, United Kingdom ,51.5144418,-0.146432,8.2,289,668,0.217993079584775,0.474048442906574,0.00346020761245675,0.069204152249135,0.100346020761246,0.256055363321799,0.100346020761246,0.543252595155709,-1957,0.069204152249135,0.055363321799308,0.041522491349481,0.550173010380623,2.31141868512111,67,2600,20000
The Westin Palace, Italy ,45.4790357,9.199028,8.5,178,433,0.191011235955056,0.466292134831461,0.00561797752808989,0.0674157303370786,0.179775280898876,0.174157303370787,0.112359550561798,0.0224719101123595,-277,0.185393258426966,0.0898876404494382,0.106741573033708,0.207865168539326,2.43258426966292,14,1200,10700
The Westin Paris Vend me, France ,48.8657394,2.3274415,8.1,111,314,0.18018018018018,0.342342342342342,0.00900900900900901,0.036036036036036,0.234234234234234,0.243243243243243,0.144144144144144,0.027027027027027,-690,0.117117117117117,0.0540540540540541,0.027027027027027,0.558558558558559,2.82882882882883,37,3200,29700
The Whitechapel, United Kingdom ,51.5161286,-0.0624458,7.6,313,563,0.364217252396166,0.271565495207668,0,0.0383386581469649,0.0926517571884984,0.450479233226837,0.146964856230032,0.693290734824281,-1493,0.10223642172524,0.00319488817891374,0.319488817891374,0.150159744408946,1.79872204472843,13,732,10800
The Wittmore Adults Only, Spain ,41.380939,2.1796095,9.4,85,218,0.0588235294117647,0.752941176470588,0,0.0235294117647059,0.0117647058823529,0.105882352941176,0.105882352941176,0,1151,0.0117647058823529,0.0235294117647059,0.0352941176470588,0.305882352941176,2.56470588235294,130,2900,13500
The Yard Milano, Italy ,45.453152,9.179172,9.2,181,380,0.18232044198895,0.651933701657459,0.0110497237569061,0.0331491712707182,0.0883977900552486,0.165745856353591,0.0552486187845304,0.0718232044198895,2471,0.0883977900552486,0.00552486187845304,0.0552486187845304,0.237569060773481,2.09944751381215,29,1700,10500
The Zetter Hotel, United Kingdom ,51.522672,-0.1036841,8.9,177,310,0.192090395480226,0.644067796610169,0,0.0225988700564972,0.0677966101694915,0.209039548022599,0.0564971751412429,0.672316384180791,1212,0.0790960451977401,0.0169491525423729,0.101694915254237,0.27683615819209,1.75141242937853,26,1800,21300
The Zetter Townhouse Clerkenwell, United Kingdom ,51.5231564,-0.1035134,9.1,31,57,0.161290322580645,0.580645161290323,0,0.129032258064516,0.0967741935483871,0.161290322580645,0.032258064516129,0.709677419354839,105,0.161290322580645,0.032258064516129,0.032258064516129,0.258064516129032,1.83870967741935,36,1800,21300
The Zetter Townhouse Marylebone, United Kingdom ,51.514839,-0.1586656,9.3,82,202,0.207317073170732,0.621951219512195,0,0.0121951219512195,0.0365853658536585,0.25609756097561,0.0731707317073171,0.378048780487805,522,0.0975609756097561,0.0487804878048781,0.0853658536585366,0.378048780487805,2.46341463414634,31,1300,19100
TheWesley, United Kingdom ,51.5265353,-0.1361682,8,1117,1899,0.303491495076097,0.44136078782453,0.000895255147717099,0.0196956132497762,0.0572963294538944,0.4136078782453,0.0662488809310654,0.72515666965085,-5909,0.119068934646374,0.026857654431513,0.225604297224709,0.415398388540734,1.70008952551477,27,3500,20500
Thistle Euston, United Kingdom ,51.5291423,-0.1372782,8.3,1214,1968,0.188632619439868,0.491762767710049,0,0.0560131795716639,0.0700164744645799,0.227347611202636,0.151565074135091,0.78665568369028,-1486,0.0889621087314662,0.0222405271828666,0.14332784184514,0.315485996705107,1.62108731466227,3,2200,20300
Thistle Holborn The Kingsley, United Kingdom ,51.5179659,-0.1234343,8.5,709,1297,0.162200282087447,0.543018335684062,0.00282087447108604,0.0634696755994358,0.073342736248237,0.17771509167842,0.139633286318759,0.724964739069111,1130,0.0930888575458392,0.0366713681241185,0.183356840620592,0.399153737658674,1.82933709449929,24,3800,21200
Thistle Hyde Park, United Kingdom ,51.5112451,-0.1808938,7.8,299,698,0.120401337792642,0.461538461538462,0,0.0635451505016722,0.190635451505017,0.1438127090301,0.137123745819398,0.568561872909699,-1534,0.0635451505016722,0.0334448160535117,0.0735785953177258,0.404682274247492,2.33444816053512,6,894,14200
Thistle Kensington Gardens, United Kingdom ,51.5108439,-0.1839074,8.2,862,1842,0.120649651972158,0.525522041763341,0.00116009280742459,0.0672853828306264,0.121809744779582,0.158932714617169,0.122969837587007,0.633410672853828,577,0.0835266821345708,0.0185614849187935,0.17169373549884,0.407192575406032,2.1368909512761,10,893,13300
Thistle Trafalgar Square The Royal Trafalgar, United Kingdom ,51.509133,-0.130189,8.4,467,999,0.137044967880086,0.588865096359743,0.00214132762312634,0.0535331905781585,0.0728051391862955,0.164882226980728,0.119914346895075,0.629550321199143,-1417,0.102783725910064,0.0278372591006424,0.0942184154175589,0.569593147751606,2.13918629550321,37,5000,20700
Threadneedles Autograph Collection, United Kingdom ,51.5140208,-0.0854919,8.8,196,291,0.173469387755102,0.688775510204082,0,0.0102040816326531,0.0408163265306122,0.193877551020408,0.0663265306122449,0.76530612244898,541,0.173469387755102,0.0306122448979592,0.0714285714285714,0.260204081632653,1.48469387755102,51,2500,15800
Timhotel Op ra Blanche Fontaine, France ,48.8825781,2.3334805,8.4,93,242,0.10752688172043,0.462365591397849,0,0.0967741935483871,0.10752688172043,0.193548387096774,0.139784946236559,0.021505376344086,329,0.129032258064516,0.043010752688172,0.354838709677419,0.419354838709677,2.60215053763441,55,3700,29900
Timhotel Op ra Grands Magasins, France ,48.8794682,2.3334957,8.3,79,208,0.164556962025316,0.493670886075949,0,0.0506329113924051,0.10126582278481,0.227848101265823,0.126582278481013,0.0253164556962025,140,0.164556962025316,0.0126582278481013,0.329113924050633,0.291139240506329,2.63291139240506,17,4200,30000
TownHouse 12, Italy ,45.4844028,9.1673528,8.1,64,179,0.28125,0.515625,0,0.0625,0.015625,0.28125,0.125,0.109375,-126,0.203125,0.046875,0.125,0.25,2.796875,6,610,9700
TownHouse 33, Italy ,45.4693349,9.2142383,8.2,59,151,0.203389830508475,0.576271186440678,0,0.0169491525423729,0.0677966101694915,0.186440677966102,0.152542372881356,0.0338983050847458,129,0.169491525423729,0,0.11864406779661,0.220338983050847,2.5593220338983,20,1200,9300
TownHouse Duomo, Italy ,45.4648822,9.1893265,8.4,68,147,0.161764705882353,0.529411764705882,0,0.0147058823529412,0.147058823529412,0.205882352941176,0.102941176470588,0,-168,0.191176470588235,0.0441176470588235,0.0588235294117647,0.691176470588235,2.16176470588235,53,2100,10800
TownHouse Galleria, Italy ,45.4657842,9.1895321,8.3,153,411,0.169934640522876,0.522875816993464,0,0.0457516339869281,0.202614379084967,0.150326797385621,0.0718954248366013,0.0130718954248366,-987,0.111111111111111,0.0326797385620915,0.0457516339869281,0.568627450980392,2.68627450980392,60,2100,10800
Trinit Haussmann, France ,48.8800565,2.3342353,8.4,61,175,0.114754098360656,0.442622950819672,0,0.0163934426229508,0.311475409836066,0.0983606557377049,0.131147540983607,0.0327868852459016,-684,0.19672131147541,0.0327868852459016,0.360655737704918,0.311475409836066,2.86885245901639,54,4200,30000
Tryp Barcelona Apolo Hotel, Spain ,41.3747031,2.1707106,7.8,179,502,0.128491620111732,0.435754189944134,0,0.0726256983240224,0.134078212290503,0.111731843575419,0.229050279329609,0.0614525139664804,-1841,0.0837988826815642,0.0167597765363128,0.0837988826815642,0.418994413407821,2.80446927374302,18,3000,13600
